87.05	0
87.065	0
87.08	0
87.095	0
87.11	0
87.125	1
87.14	8
87.155	15
87.17	29
87.185	32
87.2	49
87.215	30
87.23	26
87.245	50
87.26	58
87.275	57
87.28999999999999	61
87.30499999999999	52
87.32	43
87.335	50
87.35	49
87.365	59
87.38	52
87.395	49
87.41	51
87.425	47
87.44	52
87.455	32
87.47	42
87.485	43
87.5	14
